"year","STATION_NAME","PRCP","LATITUDE","LONGITUDE","ELEVATION","TMAX","TMIN","del_TT_Deg_Celsius","DMI","Nino34","u_wind_200","u_wind_600","u_wind_850","v_wind_200","v_wind_600","v_wind_850","X20E","X70E","X80E","X100E","X120E","X140E","X160E","X120W","X40W","X10W","NAO","EA","WP","EPNP","PNA","EAWR","SCA","TNH","POL","SolarFlux","TempAnomaly"
1995,"NEW DELHI SAFDARJUN IN",0,28.583,77.2,216,351,263,-19.7249913,34,-0.51,1.5450081575,0.9550081705,2.980008125,2.690008132,-2.064991762,-1.8549917665,-0.44,-0.48,-0.43,-0.19,0.23,0.48,0.61,0.34,0.09,-0.37,0.71,0.56,-1.115,0.54,0.44,-0.855,-1.085,-0.47,0.085,756,44
1995,"PATNA IN",0,25.6,85.1,60,336,262,-19.7549913,28,-0.51,-6.819991656,-3.119991738,-1.639991771,-0.249991802,0.330008185,1.660008155,-0.44,-0.48,-0.43,-0.19,0.23,0.48,0.61,0.34,0.09,-0.37,0.71,0.56,-1.115,0.54,0.44,-0.855,-1.085,-0.47,0.085,756,44
1995,"CHITRADURGA IN",5,14.233,76.433,733,293,214,-21.99499125,28,-0.275,-17.98499141,3.2300081195,7.6550080205,0.5050081805,-1.209991781,-1.7249917695,-0.44,-0.48,-0.43,-0.19,0.23,0.48,0.61,0.34,0.09,-0.37,0.71,0.56,-1.115,0.54,0.44,-0.855,-1.085,-0.47,0.085,756,44
1995,"SURAT IN",0,21.2,72.833,12,332,260,-20.577491285,34,-0.51,-12.17999154,2.055008146,6.34000805,0.4350081825,-0.8299917895,-0.089991806,-0.44,-0.48,-0.43,-0.19,0.23,0.48,0.61,0.34,0.09,-0.37,0.71,0.56,-1.115,0.54,0.44,-0.855,-1.085,-0.47,0.085,756,44
1995,"GADAG IN",0,15.417,75.633,650,306,216,-21.92249125,34,-0.04,-16.50499144,2.905008127,8.280008007,0.395008183,-0.289991802,-1.70499177,-0.44,-0.48,-0.43,-0.19,0.23,0.48,0.61,0.34,0.09,-0.37,0.71,0.56,-1.115,0.54,0.44,-0.855,-1.085,-0.47,0.085,756,44
1995,"INDORE IN",0,22.717,75.8,567,329.5,227,-20.21499129,34,-0.275,-9.569991594,0.250008186,6.6450080435,0.805008174,-0.4349917985,-2.0199917625,-0.44,-0.48,-0.43,-0.19,0.23,0.48,0.61,0.34,0.09,-0.37,0.71,0.56,-1.115,0.54,0.44,-0.855,-1.085,-0.47,0.085,756,44
1995,"BHUBANESWAR IN",10,20.25,85.833,46,331,255,-20.74499128,34,-0.51,-12.51999153,3.780008107,6.080008056,0.710008176,-0.139991805,-0.139991805,-0.44,-0.48,-0.43,-0.19,0.23,0.48,0.61,0.34,0.09,-0.37,0.71,0.56,-1.115,0.54,0.44,-0.855,-1.085,-0.47,0.085,756,44
1995,"BELGAUM SAMBRA IN",5,15.85,74.617,747,282,206,-21.92499125,34,-0.51,-16.38999144,2.730008131,7.780008018,0.730008176,-0.669991793,-3.04999174,-0.44,-0.48,-0.43,-0.19,0.23,0.48,0.61,0.34,0.09,-0.37,0.71,0.56,-1.115,0.54,0.44,-0.855,-1.085,-0.47,0.085,756,44
1995,"AURANGABAD CHIKALTH IN",0,19.85,75.4,579,318,225,-20.80999128,34,-0.51,-12.71999152,1.88000815,6.230008053,0.680008177,-0.3699918,-1.769991769,-0.44,-0.48,-0.43,-0.19,0.23,0.48,0.61,0.34,0.09,-0.37,0.71,0.56,-1.115,0.54,0.44,-0.855,-1.085,-0.47,0.085,756,44
1995,"THIRUVANANTHAPURAM IN",1.5,8.483,76.95,64,303.5,233.5,-23.43749122,28,-0.04,-23.17999129,5.0300080795,10.130007966,-0.7849917905,-0.6549917935,-5.229991691,-0.44,-0.48,-0.43,-0.19,0.23,0.48,0.61,0.34,0.09,-0.37,0.71,0.56,-1.115,0.54,0.44,-0.855,-1.085,-0.47,0.085,756,44
1995,"PENDRA ROAD IN",40.5,22.767,81.9,625,296,231.5,-19.8499913,28,-0.51,-11.244991555,-0.929991787,2.1850081435,-0.4199917985,-1.3549917775,-2.104991761,-0.44,-0.48,-0.43,-0.19,0.23,0.48,0.61,0.34,0.09,-0.37,0.71,0.56,-1.115,0.54,0.44,-0.855,-1.085,-0.47,0.085,756,44
1995,"JABALPUR IN",7.5,23.2,79.95,393,316,239,-19.9774913,28,-0.51,-10.99499156,0.705008176,5.2200080755,0.1050081895,-1.5549917735,-2.4049917545,-0.44,-0.48,-0.43,-0.19,0.23,0.48,0.61,0.34,0.09,-0.37,0.71,0.56,-1.115,0.54,0.44,-0.855,-1.085,-0.47,0.085,756,44
1995,"BHOPAL BAIRAGARH IN",0,23.283,77.35,523,320,232,-20.29499129,28,-0.04,-10.26999158,0.630008178,5.680008065,0.380008183,-0.81999179,-2.58999175,-0.44,-0.48,-0.43,-0.19,0.23,0.48,0.61,0.34,0.09,-0.37,0.71,0.56,-1.115,0.54,0.44,-0.855,-1.085,-0.47,0.085,756,44
1995,"GAUHATI IN",33,26.1,91.583,54,325,252,-20.53499129,34,-0.51,-3.749991724,-0.3699918,0.250008186,-1.749991769,3.780008107,5.91000806,-0.44,-0.48,-0.43,-0.19,0.23,0.48,0.61,0.34,0.09,-0.37,0.71,0.56,-1.115,0.54,0.44,-0.855,-1.085,-0.47,0.085,756,44
1995,"JAGDALPUR IN",13,19.083,82.033,553,305,229,-20.76999128,28,-0.51,-13.06999152,2.860008128,5.660008065,0.280008186,-1.819991767,-2.639991749,-0.44,-0.48,-0.43,-0.19,0.23,0.48,0.61,0.34,0.09,-0.37,0.71,0.56,-1.115,0.54,0.44,-0.855,-1.085,-0.47,0.085,756,44
1995,"POONA IN",0,18.533,73.85,559,300,224,-21.36999127,28,-0.51,-15.01999147,2.060008146,6.080008056,0.910008172,-1.099991783,-2.16999176,-0.44,-0.48,-0.43,-0.19,0.23,0.48,0.61,0.34,0.09,-0.37,0.71,0.56,-1.115,0.54,0.44,-0.855,-1.085,-0.47,0.085,756,44
1995,"BOMBAY SANTACRUZ IN",28,19.117,72.85,14,315,260,-20.51999129,28,-0.51,-12.83999152,2.210008143,6.030008057,0.360008184,-0.499991797,-0.189991804,-0.44,-0.48,-0.43,-0.19,0.23,0.48,0.61,0.34,0.09,-0.37,0.71,0.56,-1.115,0.54,0.44,-0.855,-1.085,-0.47,0.085,756,44
1995,"JAIPUR SANGANER IN",0,26.817,75.8,390,334,250,-19.32749131,28,-0.51,-2.004991763,-1.1049917835,2.3750081385,1.8600081505,-1.0199917855,-0.054991807,-0.44,-0.48,-0.43,-0.19,0.23,0.48,0.61,0.34,0.09,-0.37,0.71,0.56,-1.115,0.54,0.44,-0.855,-1.085,-0.47,0.085,756,44
1995,"RAJKOT IN",0,22.3,70.783,138,360,252,-20.41999129,34,-0.51,-7.639991637,-1.519991774,4.880008083,1.910008149,-3.91999172,0.860008173,-0.44,-0.48,-0.43,-0.19,0.23,0.48,0.61,0.34,0.09,-0.37,0.71,0.56,-1.115,0.54,0.44,-0.855,-1.085,-0.47,0.085,756,44
1995,"PORT BLAIR IN",88,11.667,92.717,79,287,241,-22.11249125,37,-0.68,-17.27999142,5.755008063,7.960008014,-4.029991718,0.0650081895,1.1300081665,-0.44,-0.48,-0.43,-0.19,0.23,0.48,0.61,0.34,0.09,-0.37,0.71,0.56,-1.115,0.54,0.44,-0.855,-1.085,-0.47,0.085,756,44
1996,"SURAT IN",5,21.2,72.833,12,324,264,-21.21499127,81,-0.26,-14.54499148,1.160008166,5.755008063,0.570008179,0.1950081875,-0.3799917995,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"THIRUVANANTHAPURAM IN",15,8.483,76.95,64,302,233,-23.94499121,81,-0.26,-22.36999131,6.310008051,11.58000793,-1.499991775,-1.119991783,-5.589991683,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"CHITRADURGA IN",8,14.233,76.433,733,281,209,-22.63499124,81,-0.26,-19.83999136,3.730008109,7.630008021,-0.019991808,-1.019991785,-2.969991742,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"DIBRUGARH MOHANBAR IN",42,27.483,95.017,111,326.5,247,-20.40749129,81,-0.2,0.620008178,0.9050081715,1.570008157,-2.889991743,2.9700081255,3.23000812,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"MACHILIPATNAM IN",3,16.2,81.15,3,332,261.5,-22.47999124,81,-0.26,-18.534991395,3.0450081235,6.3800080495,-0.594991795,-1.219991781,-1.639991771,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"BANGALORE IN",3,12.967,77.583,921,282,200,-22.93749123,78.5,-0.26,-20.53499135,3.9100081045,8.195008009,-0.679991793,-0.78999179,-3.5799917285,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"PENDRA ROAD IN",13,22.767,81.9,625,302,229,-21.06999127,81,-0.26,-9.669991592,-0.439991798,2.080008145,-0.699991792,-0.389991799,-1.019991785,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"MADRAS MINAMBAKKAM IN",0,13,80.183,16,344.5,258,-22.91999123,76,-0.26,-21.454991325,4.515008091,6.555008045,-1.569991773,-0.3549918,-1.669991771,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"GAUHATI IN",15,26.1,91.583,54,323,253,-20.68499128,76,-0.2,-5.599991683,-0.969991786,0.780008174,-1.889991766,2.560008135,4.55000809,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"MANGALORE BAJPE IN",150,12.917,74.883,102,297,231,-23.07999123,81,-0.26,-20.49999135,4.910008082,9.48000798,-0.249991802,-0.719991792,-4.089991717,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"GADAG IN",3,15.417,75.633,650,286,209,-22.45499124,81,-0.23,-18.51999139,1.6850081545,9.0950079885,-0.0799918065,-0.8649917885,-2.279991757,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"COIMBATORE PEELAMED IN",0,11.033,77.05,399,318,220,-23.37499122,76,-0.2,-21.79999132,6.35000805,9.680007976,-1.339991778,-0.449991798,-4.519991707,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"AGARTALA IN",10,23.883,91.25,16,322,232,-20.87749128,81,-0.23,-6.1199916715,-1.169991782,-0.069991807,-0.869991789,1.6200081555,3.890008105,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"INDORE IN",3,22.717,75.8,567,325.5,224,-20.72999128,76,-0.26,-11.57999155,-0.719991792,5.105008078,0.6550081775,-0.679991793,-1.5099917745,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"BHOPAL BAIRAGARH IN",3,23.283,77.35,523,312,229,-20.71999128,81,-0.2,-10.63999157,0.560008179,3.830008106,-0.119991805,-0.549991796,-2.099991761,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"JABALPUR IN",3,23.2,79.95,393,321,241,-20.99499128,81,-0.26,-9.719991591,0.230008187,2.480008136,-0.089991806,-0.839991789,-1.739991769,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"PBO ANANTAPUR IN",0,14.583,77.633,364,330,238,-22.45499124,81,-0.26,-18.0399914,1.580008157,6.060008056,-0.569991795,-1.089991784,-2.499991752,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"GOA PANJIM IN",31.5,15.483,73.817,60,297.5,242,-22.60249124,81,-0.2,-18.429991395,1.6850081545,7.1450080325,0.52000818,0.0950081895,-2.4049917545,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"NEW DELHI SAFDARJUN IN",0,28.583,77.2,216,346,261,-20.67999128,81,-0.26,-0.699991792,-0.839991789,2.110008145,1.730008153,-1.339991778,-1.219991781,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"BHUBANESWAR IN",8,20.25,85.833,46,333,251,-21.40499127,81,-0.2,-12.73999152,0.800008174,3.68000811,-0.069991807,0.110008189,1.010008169,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"CALCUTTA DUM DUM IN",18,22.65,88.45,6,345,258,-20.97999128,81,-0.26,-11.96999154,-1.169991782,0.830008173,-0.389991799,0.53000818,3.280008119,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"JAGDALPUR IN",16.5,19.083,82.033,553,308,226,-21.012491275,81,-0.23,-13.8349915,0.6100081785,2.7550081305,0.6350081775,-0.80499179,-1.629991772,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"AHMADABAD IN",0,23.067,72.633,55,338,255,-21.23499127,76,-0.2,-9.069991605,-1.969991764,3.860008106,0.810008174,-1.139991783,-0.169991804,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"NAGPUR SONEGAON IN",5,21.1,79.05,310,322,240,-21.19999127,76,-0.2,-13.26999151,1.760008153,4.250008097,0.300008185,-1.26999178,-2.16999176,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"PATNA IN",5,25.6,85.1,60,334,260,-20.88499128,76,-0.26,-5.819991678,-1.23999178,-0.039991807,-0.269991802,-0.289991802,2.010008147,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"BELGAUM SAMBRA IN",5,15.85,74.617,747,274,204,-22.51999124,76,-0.26,-18.88999139,3.710008109,8.250008008,-0.089991806,-0.169991804,-1.819991767,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"BALASORE IN",8,21.517,86.933,20,325,261,-20.76249128,78.5,-0.26,-12.00999154,-0.7899917905,2.0300081465,-0.779991791,1.070008168,2.9800081255,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"PORT BLAIR IN",75,11.667,92.717,79,295.5,236,-23.18249123,81,-0.26,-16.384991445,1.680008154,6.395008049,-2.3549917555,1.42000816,1.7050081535,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"RATNAGIRI IN",104,16.983,73.333,67,290,240,-21.80999126,76,-0.2,-16.11999145,1.380008161,6.510008046,1.250008164,0.780008174,-0.689991793,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"RAJKOT IN",0,22.3,70.783,138,336,244,-21.17999127,81,-0.26,-9.1549916035,-2.939991742,4.7800080855,1.42000816,-2.6799917485,1.0050081695,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"LUCKNOW AMAUSI IN",1.5,26.75,80.883,128,356,251.5,-20.127491295,76,-0.26,1.215008165,0.8350081735,2.870008128,-0.1649918045,-0.094991806,-0.3599918,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"POONA IN",10,18.533,73.85,559,290,219,-21.99499125,81,-0.26,-14.89999148,0.930008171,5.46000807,0.500008181,0.380008183,-1.469991775,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"AURANGABAD CHIKALTH IN",0,19.85,75.4,579,302.5,220,-21.31749127,78.5,-0.2,-14.11999149,0.6550081775,5.045008079,0.720008176,0.5450081795,-1.219991781,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"JAIPUR SANGANER IN",4,26.817,75.8,390,338,239,-20.994991275,81,-0.26,-0.0349918075,-1.9549917645,1.085008168,3.1950081205,-3.9799917195,-0.994991786,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"SHOLAPUR IN",3,17.667,75.9,479,316,183,-21.95999125,81,-0.2,-14.89999148,1.280008163,6.130008055,0.380008183,0.280008186,-1.369991777,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1996,"BOMBAY SANTACRUZ IN",45.5,19.117,72.85,14,313,250,-21.85749126,81,-0.26,-13.014991515,0.310008185,3.9200081045,0.920008171,0.1550081885,-0.6049917945,-0.39,-0.39,-0.57,-0.37,-0.26,0.23,0.53,0.55,0.3,0.01,-0.585,-0.825,-0.425,0.265,-0.69,-0.88,1.32,0.155,1.345,709.5,32
1997,"DIBRUGARH MOHANBAR IN",71,27.483,95.017,111,309,243,-20.74499128,137,1.58,6.020008057,2.550008135,2.670008132,-3.439991731,2.620008133,3.850008106,0,0.49,0.54,0.68,0.54,0.3,-0.29,-0.5,-0.64,-0.47,0.2,0.465,-1.275,0.095,0.305,1.145,-0.4,-0.115,0.94,745.5,45.5
1997,"THIRUVANANTHAPURAM IN",10,8.483,76.95,64,307.5,234,-23.52749122,146,1.76,-19.349991375,5.5600080675,10.29500796,-1.3749917775,0.120008189,-4.114991716,0,0.49,0.54,0.68,0.54,0.3,-0.29,-0.5,-0.64,-0.47,0.2,0.465,-1.275,0.095,0.305,1.145,-0.4,-0.115,0.94,745.5,45.5
1997,"GAUHATI IN",30,26.1,91.583,54,325,250,-21.11499127,137,1.58,0.020008191,1.600008156,1.87000815,-2.059991762,2.300008141,4.670008088,0,0.49,0.54,0.68,0.54,0.3,-0.29,-0.5,-0.64,-0.47,0.2,0.465,-1.275,0.095,0.305,1.145,-0.4,-0.115,0.94,745.5,45.5
1997,"BHOPAL BAIRAGARH IN",0,23.283,77.35,523,308,228,-20.50499129,146,1.76,-8.139991626,1.720008153,6.150008054,0.450008182,-1.209991781,-2.689991748,0,0.49,0.54,0.68,0.54,0.3,-0.29,-0.5,-0.64,-0.47,0.2,0.465,-1.275,0.095,0.305,1.145,-0.4,-0.115,0.94,745.5,45.5
1997,"AGARTALA IN",41,23.883,91.25,16,322,221,-20.50499129,137,1.58,-0.689991793,0.470008181,0.320008185,-0.939991787,1.600008156,4.400008094,0,0.49,0.54,0.68,0.54,0.3,-0.29,-0.5,-0.64,-0.47,0.2,0.465,-1.275,0.095,0.305,1.145,-0.4,-0.115,0.94,745.5,45.5
1997,"CHITRADURGA IN",9,14.233,76.433,733,285.5,213,-21.95749125,137,1.58,-16.67999144,6.0200080575,9.9000079725,-0.489991797,-1.1399917825,-1.299991779,0,0.49,0.54,0.68,0.54,0.3,-0.29,-0.5,-0.64,-0.47,0.2,0.465,-1.275,0.095,0.305,1.145,-0.4,-0.115,0.94,745.5,45.5
1997,"PBO ANANTAPUR IN",0,14.583,77.633,364,344.5,245,-22.30499125,146,1.76,-16.59499144,4.735008086,8.810007995,-0.3249918005,-1.659991771,-1.574991773,0,0.49,0.54,0.68,0.54,0.3,-0.29,-0.5,-0.64,-0.47,0.2,0.465,-1.275,0.095,0.305,1.145,-0.4,-0.115,0.94,745.5,45.5
1997,"MADRAS MINAMBAKKAM IN",3,13,80.183,16,361.5,259,-22.97249123,146,1.76,-18.584991395,4.870008083,6.9600080365,-1.314991779,-0.5749917955,-0.624991794,0,0.49,0.54,0.68,0.54,0.3,-0.29,-0.5,-0.64,-0.47,0.2,0.465,-1.275,0.095,0.305,1.145,-0.4,-0.115,0.94,745.5,45.5
1997,"COIMBATORE PEELAMED IN",0,11.033,77.05,399,326.5,224,-23.15249123,146,1.76,-19.03499138,6.385008049,8.7600079965,-1.0649917845,0.315008185,-3.7449917245,0,0.49,0.54,0.68,0.54,0.3,-0.29,-0.5,-0.64,-0.47,0.2,0.465,-1.275,0.095,0.305,1.145,-0.4,-0.115,0.94,745.5,45.5
1997,"POONA IN",5,18.533,73.85,559,291,219,-21.42999127,146,1.76,-14.03999149,5.400008071,9.400007982,0.230008187,-0.989991786,-0.839991789,0,0.49,0.54,0.68,0.54,0.3,-0.29,-0.5,-0.64,-0.47,0.2,0.465,-1.275,0.095,0.305,1.145,-0.4,-0.115,0.94,745.5,45.5
1997,"NAGPUR SONEGAON IN",8,21.1,79.05,310,323,239,-21.009991275,146,1.76,-10.264991575,5.0750080785,6.525008046,-0.494991797,-2.199991759,-3.1849917365,0,0.49,0.54,0.68,0.54,0.3,-0.29,-0.5,-0.64,-0.47,0.2,0.465,-1.275,0.095,0.305,1.145,-0.4,-0.115,0.94,745.5,45.5
1997,"SURAT IN",5,21.2,72.833,12,320,260,-20.78999128,146,1.76,-11.33999155,3.970008103,7.270008029,0.450008182,0.420008183,0.700008176,0,0.49,0.54,0.68,0.54,0.3,-0.29,-0.5,-0.64,-0.47,0.2,0.465,-1.275,0.095,0.305,1.145,-0.4,-0.115,0.94,745.5,45.5
1997,"MANGALORE BAJPE IN",130,12.917,74.883,102,302,234,-22.61499124,146,1.76,-18.50999139,4.850008084,10.47000796,0.330008185,-0.419991799,-3.409991732,0,0.49,0.54,0.68,0.54,0.3,-0.29,-0.5,-0.64,-0.47,0.2,0.465,-1.275,0.095,0.305,1.145,-0.4,-0.115,0.94,745.5,45.5
1997,"MACHILIPATNAM IN",3,16.2,81.15,3,351,267,-22.07499125,137,1.58,-15.55999146,7.070008034,9.900007971,-0.759991791,-1.589991773,-1.289991779,0,0.49,0.54,0.68,0.54,0.3,-0.29,-0.5,-0.64,-0.47,0.2,0.465,-1.275,0.095,0.305,1.145,-0.4,-0.115,0.94,745.5,45.5
1997,"CALCUTTA DUM DUM IN",79,22.65,88.45,6,335,256,-20.67499128,146,1.76,-5.28999169,-0.189991804,1.400008161,0.07000819,1.320008162,1.550008157,0,0.49,0.54,0.68,0.54,0.3,-0.29,-0.5,-0.64,-0.47,0.2,0.465,-1.275,0.095,0.305,1.145,-0.4,-0.115,0.94,745.5,45.5
1997,"BALASORE IN",51,21.517,86.933,20,327,261,-20.51499129,146,1.76,-7.889991632,0.220008187,1.400008161,-0.139991805,1.100008167,1.270008164,0,0.49,0.54,0.68,0.54,0.3,-0.29,-0.5,-0.64,-0.47,0.2,0.465,-1.275,0.095,0.305,1.145,-0.4,-0.115,0.94,745.5,45.5
1997,"PENDRA ROAD IN",20,22.767,81.9,625,293.5,232,-20.36499129,146,1.76,-7.9849916295,0.310008185,4.600008089,-0.6649917935,-2.2349917585,-3.1999917365,0,0.49,0.54,0.68,0.54,0.3,-0.29,-0.5,-0.64,-0.47,0.2,0.465,-1.275,0.095,0.305,1.145,-0.4,-0.115,0.94,745.5,45.5
1997,"INDORE IN",0,22.717,75.8,567,306,227,-20.47499129,137,1.58,-8.909991609,1.350008162,7.320008028,-0.3399918,-1.359991778,-0.78999179,0,0.49,0.54,0.68,0.54,0.3,-0.29,-0.5,-0.64,-0.47,0.2,0.465,-1.275,0.095,0.305,1.145,-0.4,-0.115,0.94,745.5,45.5
1997,"JAGDALPUR IN",10,19.083,82.033,553,303,227,-20.60249128,146,1.76,-10.73499157,5.90000806,9.3100079835,-0.624991794,-1.299991779,-2.5449917515,0,0.49,0.54,0.68,0.54,0.3,-0.29,-0.5,-0.64,-0.47,0.2,0.465,-1.275,0.095,0.305,1.145,-0.4,-0.115,0.94,745.5,45.5
1997,"BOMBAY SANTACRUZ IN",71,19.117,72.85,14,315,251,-21.20999127,146,1.76,-7.209991647,3.9200081045,7.1700080315,0.305008185,-0.81499179,1.0850081675,0,0.49,0.54,0.68,0.54,0.3,-0.29,-0.5,-0.64,-0.47,0.2,0.465,-1.275,0.095,0.305,1.145,-0.4,-0.115,0.94,745.5,45.5
1997,"JAIPUR SANGANER IN",0,26.817,75.8,390,346.5,248,-20.0949913,141.5,1.67,3.125008122,1.215008165,4.7600080855,2.4000081385,-2.864991744,-0.749991791,0,0.49,0.54,0.68,0.54,0.3,-0.29,-0.5,-0.64,-0.47,0.2,0.465,-1.275,0.095,0.305,1.145,-0.4,-0.115,0.94,745.5,45.5
